8.812742233276367188e-01,9.477341175079345703e-01,9.162893295288085938e-01,9.452025890350341797e-01,8.958556652069091797e-01,9.291870594024658203e-01,9.120309352874755859e-01,9.101626873016357422e-01,9.173910617828369141e-01,9.510700702667236328e-01,9.385740756988525391e-01,9.246211051940917969e-01,9.309651851654052734e-01,1.032098293304443359e+00,9.445159435272216797e-01,9.338064193725585938e-01,9.229774475097656250e-01,9.933040142059326172e-01
8.586943149566650391e-01,8.634510040283203125e-01,8.941419124603271484e-01,9.251499176025390625e-01,9.068205356597900391e-01,8.964347839355468750e-01,9.176890850067138672e-01,9.567902088165283203e-01,9.442868232727050781e-01,9.234480857849121094e-01,9.194130897521972656e-01,9.493386745452880859e-01,9.376010894775390625e-01,9.407744407653808594e-01,9.346668720245361328e-01,9.364056587219238281e-01,9.162895679473876953e-01,9.089081287384033203e-01
8.954153060913085938e-01,8.737928867340087891e-01,9.300949573516845703e-01,9.784288406372070312e-01,8.999748229980468750e-01,9.200973510742187500e-01,9.244146347045898438e-01,9.507353305816650391e-01,9.355270862579345703e-01,9.101409912109375000e-01,9.304938316345214844e-01,9.436995983123779297e-01,9.149808883666992188e-01,9.267807006835937500e-01,9.176683425903320312e-01,9.317045211791992188e-01,9.568848609924316406e-01,9.343428611755371094e-01
8.637473583221435547e-01,8.745591640472412109e-01,8.731422424316406250e-01,9.095671176910400391e-01,9.480228424072265625e-01,8.914015293121337891e-01,9.462225437164306641e-01,9.166815280914306641e-01,9.275515079498291016e-01,9.455943107604980469e-01,9.501152038574218750e-01,9.451944828033447266e-01,9.342575073242187500e-01,9.309816360473632812e-01,9.694340229034423828e-01,9.369277954101562500e-01,9.130370616912841797e-01,9.349656105041503906e-01
8.789398670196533203e-01,8.752095699310302734e-01,9.297399520874023438e-01,1.002100944519042969e+00,9.286222457885742188e-01,9.276936054229736328e-01,9.005098342895507812e-01,9.619479179382324219e-01,9.388372898101806641e-01,9.175469875335693359e-01,9.467110633850097656e-01,8.937103748321533203e-01,8.942401409149169922e-01,9.399890899658203125e-01,9.794840812683105469e-01,9.277377128601074219e-01,9.497804641723632812e-01,9.188840389251708984e-01
9.029865264892578125e-01,8.801007270812988281e-01,8.768913745880126953e-01,8.912796974182128906e-01,9.118320941925048828e-01,9.079625606536865234e-01,9.066245555877685547e-01,9.292120933532714844e-01,9.487097263336181641e-01,9.404892921447753906e-01,9.198424816131591797e-01,9.423956871032714844e-01,9.378950595855712891e-01,9.179599285125732422e-01,9.537127017974853516e-01,9.301185607910156250e-01,9.416933059692382812e-01,9.414727687835693359e-01
8.813512325286865234e-01,8.694822788238525391e-01,8.916428089141845703e-01,8.841986656188964844e-01,9.114656448364257812e-01,9.609920978546142578e-01,9.101850986480712891e-01,9.100425243377685547e-01,8.931553363800048828e-01,9.138810634613037109e-01,9.116752147674560547e-01,9.049391746520996094e-01,9.200589656829833984e-01,9.331140518188476562e-01,9.163203239440917969e-01,1.017663478851318359e+00,9.359400272369384766e-01,9.499781131744384766e-01
8.945403099060058594e-01,9.053514003753662109e-01,9.708962440490722656e-01,9.173240661621093750e-01,9.156486988067626953e-01,9.320919513702392578e-01,9.283001422882080078e-01,9.150929450988769531e-01,9.415876865386962891e-01,9.533593654632568359e-01,9.142630100250244141e-01,9.247887134552001953e-01,9.244341850280761719e-01,9.404523372650146484e-01,9.517991542816162109e-01,9.396092891693115234e-01,9.296064376831054688e-01,9.452984333038330078e-01
8.596134185791015625e-01,8.794188499450683594e-01,8.908097743988037109e-01,8.844919204711914062e-01,1.066005229949951172e+00,9.359724521636962891e-01,9.377019405364990234e-01,9.260685443878173828e-01,9.252324104309082031e-01,9.561493396759033203e-01,9.591708183288574219e-01,9.843289852142333984e-01,9.260349273681640625e-01,9.403042793273925781e-01,9.236102104187011719e-01,1.028084039688110352e+00,9.069929122924804688e-01,9.167733192443847656e-01
8.708696365356445312e-01,9.252924919128417969e-01,9.169416427612304688e-01,8.954210281372070312e-01,8.957564830780029297e-01,9.244711399078369141e-01,9.701290130615234375e-01,9.236721992492675781e-01,9.201354980468750000e-01,9.450438022613525391e-01,9.211411476135253906e-01,9.596660137176513672e-01,9.029502868652343750e-01,9.286863803863525391e-01,9.171366691589355469e-01,9.481315612792968750e-01,9.052491188049316406e-01,9.638710021972656250e-01
8.808417320251464844e-01,8.943059444427490234e-01,9.269213676452636719e-01,9.549138545989990234e-01,9.237813949584960938e-01,9.175772666931152344e-01,9.206857681274414062e-01,9.236936569213867188e-01,9.211928844451904297e-01,9.386856555938720703e-01,9.513735771179199219e-01,9.144902229309082031e-01,9.164986610412597656e-01,9.293296337127685547e-01,9.270236492156982422e-01,9.608707427978515625e-01,9.682407379150390625e-01,9.226007461547851562e-01
8.548665046691894531e-01,8.616240024566650391e-01,8.930320739746093750e-01,8.756637573242187500e-01,8.893649578094482422e-01,9.219195842742919922e-01,9.104897975921630859e-01,9.128532409667968750e-01,9.289455413818359375e-01,9.243464469909667969e-01,9.317369461059570312e-01,9.627914428710937500e-01,9.259438514709472656e-01,9.266688823699951172e-01,9.270300865173339844e-01,9.176542758941650391e-01,9.290487766265869141e-01,9.292488098144531250e-01
8.827533721923828125e-01,8.949768543243408203e-01,8.880960941314697266e-01,8.908236026763916016e-01,9.272232055664062500e-01,9.559528827667236328e-01,1.029474496841430664e+00,9.682664871215820312e-01,9.399325847625732422e-01,9.155550003051757812e-01,9.419744014739990234e-01,9.163877964019775391e-01,9.389071464538574219e-01,9.391145706176757812e-01,9.531915187835693359e-01,9.323906898498535156e-01,9.999742507934570312e-01,9.582693576812744141e-01
8.875865936279296875e-01,9.068126678466796875e-01,9.843676090240478516e-01,8.985350131988525391e-01,9.032888412475585938e-01,9.107806682586669922e-01,9.191799163818359375e-01,9.434058666229248047e-01,9.193251132965087891e-01,9.339878559112548828e-01,9.764769077301025391e-01,9.376349449157714844e-01,9.198074340820312500e-01,9.224987030029296875e-01,9.244401454925537109e-01,9.453780651092529297e-01,9.594621658325195312e-01,9.252562522888183594e-01
8.719940185546875000e-01,8.757374286651611328e-01,8.823244571685791016e-01,9.553153514862060547e-01,9.179203510284423828e-01,9.213433265686035156e-01,9.541196823120117188e-01,9.565370082855224609e-01,9.203763008117675781e-01,9.252276420593261719e-01,9.148285388946533203e-01,9.377205371856689453e-01,9.355323314666748047e-01,9.138386249542236328e-01,9.330592155456542969e-01,9.229443073272705078e-01,9.314050674438476562e-01,9.452898502349853516e-01
8.892498016357421875e-01,8.873848915100097656e-01,9.440162181854248047e-01,8.973677158355712891e-01,9.204044342041015625e-01,9.001421928405761719e-01,9.146983623504638672e-01,9.109005928039550781e-01,9.456839561462402344e-01,9.195828437805175781e-01,9.028582572937011719e-01,9.503252506256103516e-01,9.514276981353759766e-01,9.465878009796142578e-01,1.031342744827270508e+00,9.535069465637207031e-01,9.595794677734375000e-01,9.338309764862060547e-01
8.753695487976074219e-01,8.855860233306884766e-01,9.070289134979248047e-01,9.118316173553466797e-01,9.055941104888916016e-01,9.174737930297851562e-01,9.031679630279541016e-01,9.061527252197265625e-01,9.300773143768310547e-01,9.281399250030517578e-01,9.260714054107666016e-01,9.431450366973876953e-01,9.413521289825439453e-01,9.083528518676757812e-01,9.154880046844482422e-01,9.201641082763671875e-01,9.314956665039062500e-01,9.279975891113281250e-01
9.502155780792236328e-01,8.857369422912597656e-01,9.113225936889648438e-01,8.964843750000000000e-01,9.315133094787597656e-01,9.100241661071777344e-01,9.412806034088134766e-01,9.805479049682617188e-01,9.167637825012207031e-01,9.242761135101318359e-01,9.334125518798828125e-01,9.455053806304931641e-01,9.354419708251953125e-01,9.423670768737792969e-01,9.259281158447265625e-01,9.586141109466552734e-01,9.542658329010009766e-01,9.299259185791015625e-01
8.724465370178222656e-01,8.774626255035400391e-01,8.895914554595947266e-01,9.334030151367187500e-01,8.834066390991210938e-01,9.145863056182861328e-01,9.043631553649902344e-01,9.001607894897460938e-01,9.481942653656005859e-01,9.813871383666992188e-01,9.270334243774414062e-01,9.488127231597900391e-01,9.534840583801269531e-01,9.281208515167236328e-01,9.596378803253173828e-01,9.202396869659423828e-01,9.446892738342285156e-01,9.667835235595703125e-01
8.802571296691894531e-01,8.688890933990478516e-01,9.388725757598876953e-01,9.101295471191406250e-01,9.221842288970947266e-01,9.112429618835449219e-01,9.264674186706542969e-01,9.199318885803222656e-01,9.599225521087646484e-01,9.191060066223144531e-01,9.439468383789062500e-01,9.264044761657714844e-01,9.366860389709472656e-01,9.315831661224365234e-01,9.164781570434570312e-01,9.425759315490722656e-01,9.252724647521972656e-01,9.535551071166992188e-01
9.282648563385009766e-01,1.039755105972290039e+00,9.200787544250488281e-01,8.920428752899169922e-01,9.113166332244873047e-01,9.052138328552246094e-01,9.062774181365966797e-01,9.159343242645263672e-01,9.938373565673828125e-01,9.487495422363281250e-01,9.069252014160156250e-01,9.680018424987792969e-01,9.678008556365966797e-01,9.464151859283447266e-01,9.722306728363037109e-01,9.272489547729492188e-01,9.533066749572753906e-01,9.455509185791015625e-01
8.651766777038574219e-01,8.715057373046875000e-01,8.725717067718505859e-01,9.013447761535644531e-01,9.214656352996826172e-01,9.099373817443847656e-01,9.313526153564453125e-01,9.233734607696533203e-01,9.054942131042480469e-01,9.494330883026123047e-01,9.532556533813476562e-01,9.140470027923583984e-01,9.258623123168945312e-01,9.250922203063964844e-01,9.305126667022705078e-01,9.383172988891601562e-01,9.053599834442138672e-01,9.185264110565185547e-01
8.783717155456542969e-01,8.918440341949462891e-01,8.856253623962402344e-01,9.688942432403564453e-01,9.390742778778076172e-01,9.482274055480957031e-01,9.238119125366210938e-01,9.819459915161132812e-01,9.136857986450195312e-01,9.228072166442871094e-01,9.317650794982910156e-01,9.261918067932128906e-01,9.312326908111572266e-01,9.512290954589843750e-01,9.447557926177978516e-01,9.215588569641113281e-01,9.472639560699462891e-01,9.291996955871582031e-01
8.933668136596679688e-01,8.993141651153564453e-01,8.889005184173583984e-01,9.088399410247802734e-01,8.876590728759765625e-01,8.843686580657958984e-01,9.209892749786376953e-01,9.179155826568603516e-01,9.231812953948974609e-01,9.264845848083496094e-01,9.332287311553955078e-01,9.201066493988037109e-01,9.531135559082031250e-01,9.248681068420410156e-01,9.926068782806396484e-01,9.511585235595703125e-01,9.154577255249023438e-01,9.269211292266845703e-01
8.753619194030761719e-01,8.853418827056884766e-01,8.856115341186523438e-01,8.881332874298095703e-01,9.326138496398925781e-01,9.371621608734130859e-01,9.146947860717773438e-01,9.320540428161621094e-01,9.300456047058105469e-01,1.022755146026611328e+00,9.390852451324462891e-01,9.591319561004638672e-01,9.180991649627685547e-01,9.082372188568115234e-01,9.409320354461669922e-01,9.400603771209716797e-01,1.012799978256225586e+00,9.141254425048828125e-01
8.826615810394287109e-01,8.792765140533447266e-01,9.792635440826416016e-01,9.013075828552246094e-01,9.125106334686279297e-01,9.265840053558349609e-01,9.914047718048095703e-01,9.142086505889892578e-01,9.078881740570068359e-01,9.089539051055908203e-01,9.071571826934814453e-01,9.514231681823730469e-01,9.090571403503417969e-01,9.413926601409912109e-01,9.409284591674804688e-01,9.441230297088623047e-01,9.225060939788818359e-01,9.349586963653564453e-01
8.586304187774658203e-01,8.921062946319580078e-01,9.004142284393310547e-01,8.738021850585937500e-01,9.083223342895507812e-01,8.938112258911132812e-01,8.942599296569824219e-01,9.516019821166992188e-01,9.100098609924316406e-01,9.352281093597412109e-01,9.241101741790771484e-01,9.926078319549560547e-01,9.301798343658447266e-01,9.238266944885253906e-01,9.079906940460205078e-01,9.260284900665283203e-01,9.379217624664306641e-01,9.180197715759277344e-01
8.808448314666748047e-01,8.781125545501708984e-01,8.803131580352783203e-01,9.044690132141113281e-01,8.994672298431396484e-01,9.250259399414062500e-01,9.229645729064941406e-01,9.246699810028076172e-01,9.174668788909912109e-01,9.184930324554443359e-01,9.198160171508789062e-01,9.143826961517333984e-01,9.637413024902343750e-01,9.159855842590332031e-01,9.259753227233886719e-01,9.367201328277587891e-01,9.221296310424804688e-01,9.441328048706054688e-01
8.576455116271972656e-01,9.101831912994384766e-01,9.045252799987792969e-01,8.998038768768310547e-01,8.931083679199218750e-01,9.175088405609130859e-01,9.156799316406250000e-01,9.682400226593017578e-01,9.436581134796142578e-01,9.203088283538818359e-01,9.502236843109130859e-01,1.060040235519409180e+00,9.510116577148437500e-01,9.756901264190673828e-01,9.703304767608642578e-01,9.561614990234375000e-01,9.301476478576660156e-01,9.175362586975097656e-01
8.907551765441894531e-01,8.605351448059082031e-01,9.007945060729980469e-01,9.140706062316894531e-01,9.662597179412841797e-01,9.198508262634277344e-01,9.058151245117187500e-01,9.143648147583007812e-01,9.608831405639648438e-01,9.373164176940917969e-01,9.335591793060302734e-01,9.275078773498535156e-01,9.195337295532226562e-01,9.171497821807861328e-01,9.184067249298095703e-01,9.174096584320068359e-01,9.338612556457519531e-01,9.388794898986816406e-01
8.594307899475097656e-01,9.100441932678222656e-01,9.010350704193115234e-01,8.845767974853515625e-01,1.171537399291992188e+00,1.136673450469970703e+00,9.603328704833984375e-01,9.382607936859130859e-01,9.594037532806396484e-01,9.580793380737304688e-01,9.366247653961181641e-01,9.382915496826171875e-01,1.018432378768920898e+00,9.471075534820556641e-01,9.511859416961669922e-01,9.225218296051025391e-01,9.628880023956298828e-01,9.306180477142333984e-01
8.783924579620361328e-01,8.939211368560791016e-01,9.053609371185302734e-01,9.331083297729492188e-01,8.992025852203369141e-01,9.146845340728759766e-01,9.213519096374511719e-01,9.369616508483886719e-01,9.658856391906738281e-01,9.281966686248779297e-01,9.268157482147216797e-01,9.164724349975585938e-01,9.315924644470214844e-01,9.457161426544189453e-01,9.214527606964111328e-01,1.026202201843261719e+00,9.607837200164794922e-01,9.507298469543457031e-01
8.717935085296630859e-01,9.246656894683837891e-01,9.204390048980712891e-01,9.068138599395751953e-01,9.184043407440185547e-01,9.135327339172363281e-01,9.074847698211669922e-01,9.120824337005615234e-01,9.245057106018066406e-01,9.314651489257812500e-01,9.117884635925292969e-01,1.098683595657348633e+00,9.480607509613037109e-01,9.209091663360595703e-01,9.497694969177246094e-01,9.258987903594970703e-01,9.457139968872070312e-01,9.545006752014160156e-01
9.829120635986328125e-01,8.807382583618164062e-01,8.813872337341308594e-01,8.903381824493408203e-01,1.021480321884155273e+00,8.834090232849121094e-01,9.086546897888183594e-01,9.281275272369384766e-01,9.943342208862304688e-01,9.269754886627197266e-01,9.256453514099121094e-01,9.129421710968017578e-01,9.396123886108398438e-01,1.004940748214721680e+00,9.325718879699707031e-01,9.304511547088623047e-01,9.299137592315673828e-01,9.203903675079345703e-01
8.813695907592773438e-01,8.874332904815673828e-01,8.924009799957275391e-01,9.202823638916015625e-01,9.050974845886230469e-01,9.168272018432617188e-01,9.521689414978027344e-01,9.128711223602294922e-01,9.484624862670898438e-01,9.945459365844726562e-01,9.461472034454345703e-01,9.192209243774414062e-01,9.802825450897216797e-01,1.059213161468505859e+00,9.575781822204589844e-01,9.468550682067871094e-01,9.947946071624755859e-01,9.932107925415039062e-01
8.897230625152587891e-01,8.860707283020019531e-01,8.972854614257812500e-01,9.176425933837890625e-01,9.392275810241699219e-01,9.151399135589599609e-01,9.537191390991210938e-01,9.265408515930175781e-01,9.274227619171142578e-01,9.556205272674560547e-01,9.292769432067871094e-01,9.396574497222900391e-01,9.576530456542968750e-01,1.045867919921875000e+00,9.455890655517578125e-01,9.476091861724853516e-01,9.531679153442382812e-01,9.372656345367431641e-01
8.979976177215576172e-01,9.144754409790039062e-01,8.892142772674560547e-01,9.197177886962890625e-01,9.237029552459716797e-01,9.482989311218261719e-01,9.336717128753662109e-01,9.621715545654296875e-01,9.106202125549316406e-01,9.112412929534912109e-01,9.389486312866210938e-01,9.679946899414062500e-01,1.014710426330566406e+00,9.651331901550292969e-01,9.389383792877197266e-01,9.428970813751220703e-01,9.268360137939453125e-01,9.464249610900878906e-01
9.669361114501953125e-01,8.960590362548828125e-01,9.148178100585937500e-01,9.271240234375000000e-01,1.026573181152343750e+00,9.164166450500488281e-01,9.411797523498535156e-01,9.307694435119628906e-01,1.025349855422973633e+00,9.576191902160644531e-01,9.337019920349121094e-01,9.253475666046142578e-01,9.184243679046630859e-01,9.360654354095458984e-01,9.648704528808593750e-01,9.225890636444091797e-01,9.522845745086669922e-01,9.657685756683349609e-01
8.701038360595703125e-01,8.864469528198242188e-01,8.817744255065917969e-01,8.977799415588378906e-01,9.163160324096679688e-01,9.110755920410156250e-01,9.223270416259765625e-01,9.145138263702392578e-01,9.102146625518798828e-01,9.167490005493164062e-01,9.117162227630615234e-01,9.220168590545654297e-01,9.629113674163818359e-01,9.383437633514404297e-01,9.535036087036132812e-01,9.501519203186035156e-01,9.489243030548095703e-01,9.780321121215820312e-01
8.934361934661865234e-01,8.769009113311767578e-01,1.005680084228515625e+00,9.232831001281738281e-01,9.086253643035888672e-01,9.718840122222900391e-01,9.052281379699707031e-01,9.614844322204589844e-01,9.616456031799316406e-01,9.811396598815917969e-01,9.170236587524414062e-01,9.368286132812500000e-01,9.544007778167724609e-01,9.574072360992431641e-01,9.871423244476318359e-01,9.205226898193359375e-01,9.432470798492431641e-01,9.694099426269531250e-01
9.161901473999023438e-01,8.821072578430175781e-01,9.060726165771484375e-01,9.186732769012451172e-01,8.979322910308837891e-01,9.153738021850585938e-01,9.178786277770996094e-01,9.376573562622070312e-01,9.498057365417480469e-01,9.550051689147949219e-01,9.249148368835449219e-01,9.613356590270996094e-01,1.043662309646606445e+00,9.402911663055419922e-01,9.764323234558105469e-01,9.180185794830322266e-01,9.952666759490966797e-01,9.359898567199707031e-01
8.711674213409423828e-01,9.245767593383789062e-01,8.750064373016357422e-01,8.932275772094726562e-01,9.579796791076660156e-01,9.710924625396728516e-01,9.068663120269775391e-01,9.193191528320312500e-01,9.116549491882324219e-01,9.273898601531982422e-01,9.470610618591308594e-01,9.322016239166259766e-01,9.367005825042724609e-01,9.392817020416259766e-01,9.263987541198730469e-01,9.422574043273925781e-01,9.427006244659423828e-01,9.506793022155761719e-01
9.250512123107910156e-01,8.798778057098388672e-01,9.056408405303955078e-01,8.891963958740234375e-01,9.192881584167480469e-01,9.237446784973144531e-01,9.147675037384033203e-01,9.081821441650390625e-01,9.344127178192138672e-01,9.228761196136474609e-01,1.001319885253906250e+00,9.314408302307128906e-01,9.112408161163330078e-01,9.403257369995117188e-01,9.952769279479980469e-01,9.329948425292968750e-01,9.478964805603027344e-01,9.353709220886230469e-01
8.705661296844482422e-01,9.101417064666748047e-01,8.904514312744140625e-01,9.199762344360351562e-01,9.347891807556152344e-01,9.053776264190673828e-01,9.150686264038085938e-01,9.215190410614013672e-01,9.273481369018554688e-01,9.387450218200683594e-01,9.477999210357666016e-01,9.505298137664794922e-01,9.524312019348144531e-01,9.370331764221191406e-01,9.411399364471435547e-01,9.549784660339355469e-01,9.242875576019287109e-01,9.419827461242675781e-01
9.015364646911621094e-01,8.993766307830810547e-01,9.102606773376464844e-01,8.981463909149169922e-01,9.362761974334716797e-01,9.445464611053466797e-01,9.481275081634521484e-01,9.222826957702636719e-01,9.248743057250976562e-01,9.223420619964599609e-01,9.230494499206542969e-01,9.557204246520996094e-01,9.434669017791748047e-01,1.109297037124633789e+00,9.417707920074462891e-01,9.211287498474121094e-01,9.398758411407470703e-01,9.402220249176025391e-01
8.976070880889892578e-01,9.244163036346435547e-01,9.411857128143310547e-01,9.315650463104248047e-01,9.043755531311035156e-01,8.885767459869384766e-01,9.765570163726806641e-01,8.972880840301513672e-01,9.232213497161865234e-01,9.174752235412597656e-01,9.737834930419921875e-01,9.211397171020507812e-01,9.391579627990722656e-01,9.257035255432128906e-01,9.358816146850585938e-01,9.556727409362792969e-01,9.976937770843505859e-01,9.401960372924804688e-01
8.918411731719970703e-01,8.949615955352783203e-01,8.711256980895996094e-01,8.764536380767822266e-01,9.364080429077148438e-01,9.128763675689697266e-01,9.432699680328369141e-01,9.319510459899902344e-01,9.720160961151123047e-01,9.346909523010253906e-01,9.397144317626953125e-01,9.614684581756591797e-01,9.767222404479980469e-01,9.359610080718994141e-01,1.027309656143188477e+00,9.332973957061767578e-01,9.415330886840820312e-01,9.485220909118652344e-01
8.874058723449707031e-01,9.046261310577392578e-01,9.136524200439453125e-01,9.217591285705566406e-01,9.123218059539794922e-01,9.709370136260986328e-01,9.308426380157470703e-01,9.439330101013183594e-01,9.222886562347412109e-01,9.235367774963378906e-01,9.208760261535644531e-01,9.359295368194580078e-01,9.573726654052734375e-01,9.279766082763671875e-01,9.685680866241455078e-01,9.182472229003906250e-01,9.532220363616943359e-01,9.417250156402587891e-01
8.731296062469482422e-01,9.429986476898193359e-01,9.098782539367675781e-01,8.993108272552490234e-01,8.972511291503906250e-01,9.283139705657958984e-01,9.213664531707763672e-01,9.234249591827392578e-01,9.116823673248291016e-01,9.850020408630371094e-01,9.518902301788330078e-01,9.342515468597412109e-01,9.491460323333740234e-01,9.804847240447998047e-01,1.038095474243164062e+00,9.602427482604980469e-01,9.332106113433837891e-01,9.827070236206054688e-01
8.775820732116699219e-01,8.740050792694091797e-01,9.136364459991455078e-01,9.385950565338134766e-01,9.413280487060546875e-01,9.322490692138671875e-01,9.183292388916015625e-01,9.376544952392578125e-01,9.204177856445312500e-01,9.349396228790283203e-01,9.349195957183837891e-01,9.425687789916992188e-01,9.318168163299560547e-01,9.316279888153076172e-01,9.839413166046142578e-01,9.350905418395996094e-01,9.493637084960937500e-01,9.719908237457275391e-01
8.941209316253662109e-01,8.855087757110595703e-01,8.960745334625244141e-01,9.110920429229736328e-01,9.080812931060791016e-01,9.168159961700439453e-01,9.433460235595703125e-01,9.340062141418457031e-01,9.255983829498291016e-01,9.322841167449951172e-01,9.340503215789794922e-01,9.761362075805664062e-01,9.227075576782226562e-01,9.587664604187011719e-01,9.322910308837890625e-01,9.998102188110351562e-01,9.385368824005126953e-01,9.439160823822021484e-01
8.568832874298095703e-01,9.282476902008056641e-01,9.283373355865478516e-01,9.107279777526855469e-01,8.964574337005615234e-01,8.966097831726074219e-01,9.029994010925292969e-01,9.194974899291992188e-01,9.199640750885009766e-01,9.464480876922607422e-01,9.415338039398193359e-01,9.577126502990722656e-01,9.414908885955810547e-01,9.414269924163818359e-01,9.257104396820068359e-01,9.313285350799560547e-01,9.814865589141845703e-01,9.604542255401611328e-01
8.760786056518554688e-01,9.005434513092041016e-01,9.158000946044921875e-01,9.869000911712646484e-01,8.936965465545654297e-01,9.219937324523925781e-01,9.359319210052490234e-01,9.199841022491455078e-01,9.282493591308593750e-01,9.335198402404785156e-01,9.501383304595947266e-01,9.512305259704589844e-01,9.332141876220703125e-01,9.283854961395263672e-01,1.087030887603759766e+00,9.376399517059326172e-01,9.732770919799804688e-01,9.252789020538330078e-01
8.996155261993408203e-01,9.070410728454589844e-01,8.966596126556396484e-01,9.517271518707275391e-01,8.902702331542968750e-01,9.039731025695800781e-01,9.473700523376464844e-01,9.732661247253417969e-01,9.382450580596923828e-01,9.317781925201416016e-01,9.208738803863525391e-01,9.178168773651123047e-01,9.184031486511230469e-01,9.218583106994628906e-01,9.371316432952880859e-01,9.532828330993652344e-01,9.157831668853759766e-01,9.361455440521240234e-01
